price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
95000.0,35.0,-34.591568,-58.4135803,Palermo
151000.0,54.0,-34.583374,-58.494235,Villa Pueyrredón
74000.0,44.0,-34.5985436,-58.5013981,Villa Devoto
300000.0,76.0,-34.5897591,-58.3938115,Barrio Norte
65000.0,36.0,-34.621749,-58.384373,Monserrat
185000.0,56.0,-34.5787149,-58.4339876,Palermo
250000.0,97.0,-34.60015,-58.39287,Recoleta
239000.0,80.0,-34.5575196,-58.4741215,Belgrano
180000.0,63.0,-34.5446865,-58.4659096,Belgrano
92000.0,52.0,-34.627876,-58.494816,Velez Sarsfield
148000.0,64.0,-34.5961219,-58.4255006,Villa Crespo
150000.0,85.0,-34.6120655,-58.4057337,Balvanera
72000.0,31.0,-34.6182787,-58.5005212,Villa Devoto
128000.0,47.0,-34.610376,-58.443425,Caballito
136000.0,58.0,-34.5611136,-58.4575457,Belgrano
120000.0,47.0,-34.620698,-58.4284928,Caballito
220000.0,72.0,-34.5502714,-58.4531919,Belgrano
166000.0,66.0,-34.556652,-58.456717,Belgrano
330000.0,90.0,-34.5883642,-58.3900662,Recoleta
92500.0,55.0,-34.6451582,-58.4907929,Parque Avellaneda
112000.0,36.0,-34.596812,-58.413727,Palermo
180000.0,37.0,-34.6212351809,-58.3610688508,Puerto Madero
102921.0,46.0,-34.5904622,-58.370987,Paternal
135000.0,56.0,-34.6138007421,-58.3924221222,Congreso
99306.0,36.0,-34.572721,-58.483565,Villa Urquiza
190000.0,87.0,-34.5921362,-58.4118019,Palermo
340000.0,70.0,-34.5600767,-58.4463618,Belgrano
86900.0,38.0,-34.599762,-58.42598,Palermo
92000.0,59.0,-34.600837,-58.401234,Once
145000.0,52.0,-34.5475074,-58.4842066,Saavedra
120637.7,42.0,-34.6176481,-58.4619167,Caballito
125000.0,68.0,-34.6262815,-58.4538101,Flores
149000.0,58.0,-34.5620844,-58.4566864,Belgrano
173000.0,83.0,-34.600186,-58.468359,Paternal
156000.0,70.0,-34.609251,-58.431375,Caballito
110207.0,34.0,-34.5671066,-58.4723916,Villa Urquiza
143000.0,53.0,-34.5515084,-58.4647326,Nuñez
125000.0,47.0,-34.5900264,-58.3939516,Recoleta
93392.78,42.0,-34.6220775573,-58.4040959459,Almagro
145000.0,69.0,-34.5998773,-58.4813819,Villa del Parque
165000.0,60.0,-34.597982,-58.426876,Almagro
60000.0,31.0,,,
145000.0,50.0,-34.6405283,-58.5294588,Villa Luro
168500.0,46.0,-34.5562882,-58.4614498,Coghlan
139500.0,70.0,-34.6025627,-58.4419902,Parque Centenario
155000.0,76.0,-34.6120974507,-58.4238887621,Almagro
120000.0,45.0,-34.5982067,-58.4220727,Palermo
70000.0,40.0,-34.6094846,-58.4186866,Almagro
70000.0,50.0,-34.607709,-58.392334,Congreso
93000.0,48.0,-34.546881,-58.478594,Saavedra
115400.0,34.0,,,Almagro
195000.0,47.0,-34.5680671,-58.4334097,Las Cañitas
95000.0,53.0,-34.6130871,-58.3813599,Monserrat
175000.0,51.0,-34.5706156,-58.4314047,Palermo
320000.0,58.0,-34.5535295,-58.4495668,Belgrano
214073.0,82.0,-34.612287,-58.422895,Almagro
138000.0,66.0,-34.601017,-58.4313746,Villa Crespo
77500.0,48.0,-34.644418,-58.484017,Parque Avellaneda
189500.0,55.0,-34.56365,-58.4653795,Belgrano
148000.0,63.0,-34.546659,-58.479767,Saavedra
193000.0,55.0,-34.5546708,-58.4673571,Nuñez
130000.0,43.0,-34.551423,-58.470333,Nuñez
165000.0,86.0,-34.637834,-58.503098,Villa Luro
138159.0,57.0,-34.6235515,-58.3740817,San Telmo
157000.0,60.0,-34.597982,-58.426876,Almagro
105000.0,49.0,-34.6545286023,-58.4752734264,San Cristobal
352000.0,70.0,-34.6169685,-58.3617114,Puerto Madero
75000.0,40.0,-34.62005,-58.38813,Monserrat
85000.0,43.0,-34.6187853,-58.4791827,Villa Santa Rita
94700.0,45.0,-34.6014274,-58.4163257,Almagro
300000.0,100.0,-34.5693072,-58.4872507,Villa Urquiza
123200.0,41.0,-34.609224,-58.434428,Caballito
220000.0,59.0,-34.6223362,-58.4348699,Caballito
145000.0,57.0,-34.617078,-58.445013,Caballito
155000.0,80.0,-34.6004652,-58.4425664,Villa Crespo
85000.0,35.0,-34.599703,-58.407118,Once
69000.0,40.0,,,Floresta
102167.0,34.0,-34.612287,-58.422895,Almagro
85000.0,37.0,-34.5848,-58.44321,Palermo
102000.0,43.0,-34.5945882,-58.4053642,Barrio Norte
158000.0,84.0,-34.5893636826,-58.412877293,Barrio Norte
135000.0,53.0,-34.5941029,-58.4411813,Villa Crespo
95000.0,54.0,-34.626103,-58.475046,Flores
135000.0,73.0,-34.6054036854,-58.4056561914,Balvanera
90000.0,32.0,-34.5764518,-58.4844934,Villa Urquiza
84500.0,31.0,-34.6230511,-58.3914916,San Cristobal
89000.0,44.0,-34.621886,-58.440034,Caballito
63000.0,32.0,-34.613793,-58.372411,San Telmo
185000.0,74.0,-34.587185,-58.42378,Palermo
260000.0,42.0,-34.5708844,-58.433121,Belgrano
75050.0,36.0,-34.6100367846,-58.4787115886,Villa Santa Rita
95000.0,40.0,-34.566657,-58.4806542,Villa Urquiza
115000.0,51.0,-34.5478587198,-58.4482092853,Villa Ortuzar
79500.0,32.0,-34.5965218,-58.3805667032,Retiro
233284.66,75.0,-34.56822,-58.458337,Belgrano
185000.0,84.0,-34.629394,-58.506856,Monte Castro
119000.0,44.0,-34.6022819,-58.4461524,Villa Crespo
124000.0,59.0,-34.6092240381,-58.3914085034,Congreso
109506.33,48.0,-34.631591,-58.370191,Barracas
150000.0,36.0,-34.588027,-58.4064124,Barrio Norte
150000.0,50.0,-34.6405283,-58.5294588,Villa Luro
110000.0,48.0,-34.5681025805,-58.4715230625,Belgrano
195000.0,75.0,-34.571868,-58.479967,Villa Urquiza
166793.0,53.0,-34.5773765152,-58.4323916563,Palermo
95000.0,45.0,-34.6363467,-58.4738401,Flores
165000.0,75.0,-34.6402929,-58.5110887,Villa Luro
153000.0,53.0,-34.5504713308,-58.4668325353,Nuñez
169900.0,79.0,-34.612256,-58.442176,Caballito
78900.0,37.0,-34.6011254,-58.4059164,Barrio Norte
89900.0,39.0,-34.6214357,-58.4242883,Caballito
121000.0,43.0,-34.5817888,-58.449509,Colegiales
125000.0,47.0,-34.5444571,-58.4790724,Saavedra
290000.0,91.0,-34.5915396158,-58.3956232492,Barrio Norte
175000.0,93.0,-34.6529308,-58.5140048,Mataderos
268000.0,97.0,-34.5393691,-58.4660016,Nuñez
84900.0,41.0,-34.6162229,-58.4184465,Almagro
123400.0,36.0,-34.62818,-58.429483,Caballito
108868.17,42.0,-34.6173646,-58.4620706,Caballito
260000.0,91.0,-34.6404629,-58.5290105,Flores
71000.0,33.0,-34.6077796,-58.4687339,Paternal
180000.0,60.0,-34.6295585,-58.4517693,Caballito
84500.0,44.0,-34.617942,-58.460455,Flores
90000.0,40.0,-34.5990666,-58.4134843,Palermo
160000.0,52.0,-34.6266735,-58.3725333,San Telmo
180000.0,77.0,-34.5611737057,-58.4518164111,Belgrano
74800.0,39.0,-34.597679,-58.443019,Villa Crespo
103587.07,47.0,-34.5730996,-58.4389143,Palermo
270000.0,80.0,-34.5834927888,-58.4041347403,Barrio Norte
72000.0,37.0,-34.6482522,-58.4927109,Mataderos
73000.0,31.0,-34.5891506,-58.4501196,Chacarita
300000.0,83.0,-34.5519911111,-58.482248988,Saavedra
140000.0,81.0,-34.632174,-58.363038,Boca
115000.0,43.0,-34.5661706,-58.4491151,Belgrano
210000.0,95.0,-34.5988783,-58.4320965,Villa Crespo
115000.0,63.0,-34.613475,-58.368732,Monserrat
105000.0,50.0,-34.5985905,-58.3726591,Centro / Microcentro
90000.0,47.0,-34.609181,-58.502638,Villa Devoto
175000.0,70.0,-34.588651,-58.430142,Palermo
150000.0,85.0,-34.6120655,-58.4057337,San Cristobal
70000.0,42.0,-34.607622,-58.463009,Caballito
105000.0,42.0,-34.569129,-58.477082,Villa Urquiza
232000.0,76.0,-34.5849758,-58.4156455,Palermo
200000.0,55.0,-34.5763161,-58.4711951,Villa Urquiza
92625.0,42.0,-34.6487541,-58.5002128,Mataderos
131000.0,45.0,-34.574731,-58.478951,Villa Urquiza
245000.0,71.0,-34.570949,-58.434584,Palermo
235000.0,100.0,-34.595688,-58.4031864,Barrio Norte
123000.0,51.0,-34.5911764502,-58.5083326486,Villa Devoto
98000.0,60.0,-34.6386217,-58.496227,Villa Luro
178000.0,60.0,-34.569335,-58.4348693,Las Cañitas
92000.0,39.0,-34.5429830084,-58.4812108375,Saavedra
120000.0,63.0,-34.566673,-58.479431,Villa Urquiza
100000.0,50.0,-34.6123042,-58.4032943,Almagro
165000.0,47.0,-34.5729833,-58.4388579,Belgrano
208000.0,60.0,-34.5806225,-58.41111,Palermo
146000.0,90.0,-34.58751,-58.510665,Villa Devoto
162911.22,62.0,-34.6132024,-58.4330886,Caballito
113360.0,42.0,-34.544171,-58.478875,Saavedra
115000.0,54.0,-34.5451249855,-58.4787020744,Saavedra
105000.0,48.0,-34.622464,-58.398128,San Cristobal
158000.0,42.0,-34.5413646,-58.4633598,Nuñez
97000.0,43.0,-34.6128601,-58.4922702,Villa del Parque
89500.0,40.0,-34.6202466,-58.4165902,Almagro
210000.0,75.0,-34.5830769724,-58.422257979,Palermo
179375.0,47.0,-34.6153103,-58.3619834,Puerto Madero
165000.0,56.0,-34.5574837,-58.4806697,Saavedra
172000.0,84.0,-34.640296,-58.378665,Barracas
88000.0,40.0,-34.6472257,-58.4923125,Mataderos
216500.0,64.0,-34.597769,-58.42644,Villa Crespo
89000.0,38.0,-34.600022,-58.4175858,Palermo
188000.0,90.0,-34.612413,-58.419328,Almagro
395000.0,98.0,,,Belgrano
106000.0,33.0,-34.5525338,-58.4512771,Belgrano
220000.0,70.0,-34.5427503,-58.4601452,Nuñez
130000.0,69.0,-34.6116686,-58.4115275,Balvanera
179500.0,77.0,-34.556252,-58.468616,Nuñez
239000.0,86.0,-34.5879217,-58.3980672,Barrio Norte
122907.6,35.0,-34.6032728,-58.3961414,Centro / Microcentro
319000.0,62.0,-34.609443,-58.362868,Puerto Madero
265000.0,84.0,-34.5546333,-58.4673952,Belgrano
125000.0,60.0,-34.5594986,-58.4451978,Belgrano
140000.0,65.0,-34.573086,-58.432064,Palermo
115000.0,47.0,-34.5626326646,-58.4870649408,Villa Urquiza
197000.0,73.0,-34.5589976,-58.4444811,Belgrano
150000.0,65.0,-34.636481,-58.487153,Floresta
200000.0,60.0,-34.6405283,-58.5294588,Villa Luro
82500.0,38.0,-34.5989832,-58.4203432,Almagro
80000.0,34.0,-34.6215068,-58.4464664,Caballito
58000.0,36.0,-34.634126,-58.3632,Boca
82988.04,35.0,-34.627075,-58.42001,Boedo
179000.0,61.0,-34.615941,-58.439588,Caballito
145000.0,50.0,-34.6405283,-58.5294588,Villa Luro
165000.0,40.0,-34.5768387,-58.4291267,Palermo
193000.0,46.0,-34.5827642,-58.4236582,Palermo
117500.0,36.0,-34.6109152181,-58.4299869233,Almagro
193500.0,37.0,-34.59043628,-58.388643473,Recoleta
112000.0,70.0,-34.6254543,-58.4161104,Boedo
88986.22,42.0,-34.6321116,-58.3703982,Barracas
110760.0,42.0,-34.544171,-58.478875,Saavedra
73900.0,42.0,,,Almagro
144900.0,77.0,-34.628006345,-58.4559750422,Flores
155000.0,63.0,-34.576762,-58.446944,Colegiales
162000.0,94.0,-34.614854,-58.373895,Monserrat
195000.0,76.0,-34.5900635,-58.4202297,Palermo
105000.0,53.0,-34.609475,-58.430443,Almagro
95000.0,40.0,-34.595202,-58.385799,Barrio Norte
82500.0,33.0,-34.5995784,-58.3714273,San Nicolás
80000.0,35.0,-34.5653209202,-58.4716025037,Coghlan
143000.0,50.0,-34.5978249,-58.4164389,Palermo
110000.0,56.0,-34.6392656,-58.4786935,Floresta
139000.0,54.0,-34.571326,-58.4443183,Belgrano
96500.0,43.0,-34.5425158316,-58.4764863962,Nuñez
150000.0,60.0,-34.6450454708,-58.3734789316,Barracas
80000.0,41.0,-34.6181838,-58.439478,Caballito
125000.0,38.0,-34.6034481,-58.4243303,Almagro
108000.0,75.0,-34.619859,-58.397484,San Cristobal
164900.0,89.0,-34.618324,-58.436443,Caballito
150000.0,56.0,-34.5784942,-58.4345008,Palermo
149000.0,59.0,-34.6223398871,-58.4085322312,San Cristobal
68000.0,31.0,-34.6006829885,-58.3965625594,Balvanera
330000.0,88.0,-34.5601975,-58.4583332,Belgrano
135000.0,90.0,-34.62868,-58.460248,Flores
110000.0,58.0,-34.6288802,-58.3782469,Barracas
149000.0,49.0,-34.5412087746,-58.4656731747,Nuñez
149000.0,59.0,-34.6129863,-58.4328709,Caballito
179500.0,60.0,-34.5755336,-58.433189,Palermo
63500.0,35.0,-34.6089061005,-58.4401600888,Caballito
120000.0,60.0,-34.6355627,-58.4097415,Parque Patricios
80000.0,55.0,-34.616182,-58.3926968,Monserrat
105000.0,36.0,-34.6076673,-58.4419894,Caballito
240000.0,80.0,-34.5678925061,-58.4433589619,Belgrano
85000.0,35.0,-34.599703,-58.407118,Palermo
60000.0,50.0,-34.6186588,-58.3859275,Monserrat
112000.0,63.0,-34.6044647,-58.4064736,Balvanera
90000.0,42.0,-34.5976607,-58.4304366,Villa Crespo
176900.0,43.0,-34.5829764,-58.4208597,Palermo
112677.0,34.0,,,Palermo
72000.0,32.0,-34.633333,-58.4,Parque Patricios
130000.0,57.0,-34.568216,-58.459075,Belgrano
125000.0,78.0,-34.6067327,-58.4000164,Once
69000.0,40.0,-34.6322076,-58.4851448,Floresta
138000.0,70.0,-34.610871,-58.38433,Monserrat
93000.0,32.0,-34.6035914,-58.440711,Villa Crespo
99000.0,55.0,-34.6172782,-58.3787392,San Telmo
225000.0,80.0,-34.5804062,-58.4811368,Villa Pueyrredón
123000.0,45.0,-34.553164,-58.473842,Nuñez
265000.0,68.0,-34.5900864,-58.4202008,Palermo
134000.0,50.0,-34.5779844,-58.4493434,Colegiales
150000.0,50.0,-34.6405283,-58.5294588,Villa Luro
59000.0,56.0,-34.662484,-58.474313,Villa Lugano
165000.0,86.0,-34.637834,-58.503098,Villa Luro
145000.0,57.0,-34.6362315,-58.3755151,Barracas
87000.0,40.0,-34.5716554,-58.5020382,Villa Urquiza
55000.0,60.0,,,Villa Lugano
169000.0,84.0,-34.6094812,-58.3957247,Congreso
135000.0,40.0,-34.5897986,-58.4395131,Villa Crespo
137000.0,65.0,-34.6037137392,-58.3815808896,San Nicolás
65000.0,51.0,-34.6418117,-58.3683936,Boca
89000.0,63.0,-34.6320749,-58.363104,Boca
141300.0,57.0,,,Palermo
125000.0,42.0,-34.6195604498,-58.4639646475,Flores
106250.0,39.0,-34.6371994,-58.4391556,Caballito
126000.0,50.0,-34.6028565,-58.398429,Once
97500.0,36.0,-34.62818,-58.429483,Caballito
120000.0,37.0,-34.5572596,-58.464972,Belgrano
71361.0,33.0,-34.6212158,-58.4035735,San Cristobal
115000.0,83.0,-34.634138,-58.462539,Flores
82000.0,39.0,-34.573233,-58.479865,Villa Urquiza
155000.0,83.0,-34.6184458,-58.4980726,Monte Castro
170000.0,62.0,-34.5897253,-58.3936066,Barrio Norte
110000.0,63.0,-34.611683,-58.407784,Balvanera
190000.0,91.0,-34.59744,-58.433286,Villa Crespo
178000.0,70.0,-34.576642,-58.431618,Palermo
235000.0,84.0,-34.5948568,-58.3958389,Palermo
85000.0,47.0,-34.6214167,-58.4103941,San Cristobal
130000.0,64.0,-34.5960788124,-58.4398719788,Villa Crespo
90000.0,48.0,-34.61330943,-58.4679249898,Villa General Mitre
120000.0,70.0,-34.633744,-58.448826,Parque Chacabuco
105000.0,46.0,-34.553225,-58.475847,Saavedra
90000.0,47.0,-34.6355261,-58.3876425,Barracas
120000.0,38.0,-34.5533369,-58.4573332,Belgrano
126446.0,47.0,-34.6244303,-58.3741828,San Telmo
79447.0,46.0,-34.5904622,-58.370987,Paternal
36173.26,34.0,-34.6366276954,-58.4884093545,Villa Luro
224000.0,78.0,-34.5652742,-58.4715823,Belgrano
144693.05,56.0,-34.6264093998,-58.4593235105,Flores
140000.0,90.0,-34.5993957,-58.4280986,Almagro
75000.0,45.0,-34.6154675138,-58.3843696368,Monserrat
134000.0,34.0,-34.579799,-58.4296297,Palermo
164000.0,86.0,-34.6377975,-58.5020085,Villa Luro
147000.0,45.0,-34.5437117,-58.4621378,Nuñez
175000.0,37.0,-34.616495,-58.367363,Puerto Madero
155000.0,55.0,-34.622597,-58.4637637,Flores
89000.0,58.0,-34.602799,-58.39699,Balvanera
168000.0,75.0,-34.557431,-58.45778,Belgrano
85000.0,40.0,-34.563863,-58.465312,Belgrano
156000.0,65.0,-34.592378,-58.401003,Recoleta
149000.0,50.0,-34.5496870424,-58.467528104,Nuñez
59000.0,36.0,-34.6011653,-58.4009468,Balvanera
138000.0,38.0,-34.621,-58.446765,Caballito
185000.0,58.0,-34.6037137392,-58.3815808896,San Nicolás
59640.0,35.0,-34.6186349,-58.478887,Flores
100000.0,41.0,-34.636179,-58.439476,Caballito
73600.0,31.0,-34.6227163,-58.3915063,Constitución
205095.0,56.0,-34.6153103,-58.3619834,Puerto Madero
215000.0,96.0,-34.6113322,-58.4210553,Almagro
77000.0,38.0,-34.5931172,-58.4455382,Villa Crespo
168000.0,60.0,-34.5574754877,-58.4805920344,Saavedra
160000.0,50.0,-34.5936142,-58.3800404,Retiro
315000.0,76.0,-34.5889694,-58.3952626,Palermo
95000.0,50.0,-34.614835,-58.466307,Caballito
115000.0,80.0,-34.6156698,-58.390599,San Cristobal
100000.0,50.0,-34.618459,-58.445054,Caballito
170000.0,98.0,-34.6324708,-58.3620253,Boca
215000.0,78.0,-34.577176,-58.43399,Palermo
120000.0,64.0,-34.586461,-58.450034,Colegiales
310000.0,57.0,-34.5895459,-58.3973636,Recoleta
158000.0,45.0,-34.560857,-58.46749,Belgrano
175000.0,44.0,-34.579844,-58.434225,Palermo
200000.0,96.0,-34.5943354,-58.4404535,Villa Crespo
117620.0,43.0,-34.5911545,-58.5101735,Villa Devoto
210000.0,87.0,,,Recoleta
140000.0,81.0,-34.634408,-58.4504145,Parque Chacabuco
147733.0,48.0,-34.632079,-58.3703766,Barracas
149500.0,99.0,-34.603444,-58.405713,Once
95100.0,45.0,-34.6157142,-58.4170204,Almagro
170000.0,72.0,-34.5564985,-58.4655923,Belgrano
350000.0,86.0,-34.5884229,-58.3864376,Barrio Norte
98000.0,41.0,-34.636179,-58.439476,Caballito
195000.0,82.0,-34.6023228,-58.4294044,Almagro
129500.0,46.0,-34.6050835,-58.4608111,Paternal
75000.0,33.0,-34.6072776,-58.4276358,Almagro
185000.0,78.0,-34.6383938,-58.5058889,Villa Luro
99000.0,46.0,-34.547724,-58.477376,Saavedra
249000.0,69.0,-34.6196851,-58.4451096,Caballito
230000.0,95.0,-34.6031950994,-58.4215840161,Almagro
105000.0,34.0,-34.5892799682,-58.4367102754,Palermo
125000.0,45.0,-34.5989208629,-58.4458254638,Villa Crespo
104000.0,51.0,-34.6036844,-58.3815591,Villa Crespo
90000.0,40.0,-34.602012,-58.496032,Villa del Parque
84500.0,34.0,-34.6133497,-58.38465,Monserrat
125000.0,45.0,-34.6159391,-58.4585423,Caballito
210000.0,59.0,-34.5861207,-58.4143458,Palermo
245000.0,81.0,-34.5930858,-58.4047026,Recoleta
171900.0,88.0,-34.6356025347,-58.4401697804,Parque Chacabuco
78000.0,39.0,-34.626861,-58.365227,Boca
63000.0,33.0,-34.6392588,-58.512946,Villa Luro
135000.0,81.0,-34.6119729,-58.4072179,Balvanera
143100.0,37.0,-34.592822,-58.3847959,Recoleta
73536.95,42.0,-34.631591,-58.370191,Barracas
119000.0,41.0,-34.6045547,-58.4182063,Almagro
62000.0,43.0,-34.6240024,-58.3905883,Barracas
125000.0,70.0,-34.601455,-58.378132,San Nicolás
78000.0,52.0,,,Boedo
215000.0,35.0,-34.5889927,-58.4001326,Recoleta
341550.0,90.0,-34.5880437,-58.3980657,Recoleta
91156.62,33.0,-34.6233199695,-58.3974607122,Monserrat
105000.0,33.0,-34.553897,-58.451939,Belgrano
89681.0,39.0,-34.6288131,-58.4722301,Villa del Parque
99000.0,42.0,-34.590144,-58.504588,Villa Pueyrredón
72000.0,45.0,-34.6177126,-58.4217103,Almagro
116000.0,36.0,-34.583754,-58.425947,Palermo
87000.0,33.0,-34.553292,-58.457291,Belgrano
80000.0,50.0,,,
90000.0,38.0,-34.6103271,-58.4260507,Almagro
145000.0,72.0,-34.6031545441,-58.3932320736,Tribunales
130000.0,73.0,-34.6101223,-58.4059406,Balvanera
149000.0,50.0,-34.5835376,-58.4053183,Barrio Norte
124000.0,77.0,-34.6060331,-58.398382,Once
80000.0,45.0,-34.6207821,-58.3759225,San Telmo
140000.0,57.0,-34.5741034,-58.4419019,Palermo
78000.0,70.0,-34.6782802,-58.4882456,Villa Lugano
159000.0,47.0,-34.564892,-58.469132,Coghlan
91617.01,48.0,-34.631591,-58.370191,Barracas
125000.0,52.0,-34.5848,-58.44321,Palermo
99120.0,39.0,-34.58233,-58.4735425,Villa Urquiza
158000.0,80.0,-34.604548,-58.410187,Abasto
75500.0,50.0,-34.603506,-58.45572,Villa Crespo
250000.0,50.0,-34.5879608444,-58.4068188999,Palermo
108000.0,47.0,-34.61088,-58.483035,Villa Santa Rita
80000.0,36.0,,,Villa Crespo
133000.0,54.0,-34.6166442,-58.4109634,Balvanera
156000.0,52.0,-34.5817888,-58.449509,Colegiales
122000.0,42.0,-34.5958969,-58.4715637,Paternal
80000.0,42.0,-34.6305666,-58.3716514,Barracas
85000.0,42.0,-34.615587,-58.491019,Villa Santa Rita
90000.0,33.0,-34.5538973,-58.4519393,Belgrano
109000.0,37.0,-34.62818,-58.429483,Caballito
87000.0,42.0,,,Parque Chacabuco
112000.0,40.0,-34.573425,-58.494445,Villa Urquiza
183000.0,35.0,-34.590518,-58.388665,Recoleta
126000.0,55.0,-34.5977692,-58.3753957,Retiro
210000.0,63.0,-34.5768933,-58.4306228,Palermo
103000.0,42.0,-34.5993371549,-58.485000192,Villa Devoto
210000.0,82.0,-34.5983728,-58.3973356,Recoleta
95000.0,37.0,-34.6001596,-58.4191305,Almagro
165000.0,86.0,-34.637834,-58.503098,Villa Luro
110000.0,37.0,-34.6037137392,-58.3815808896,San Nicolás
96483.95,42.0,-34.6321116,-58.3703982,Barracas
120000.0,52.0,-34.6246256,-58.4531908,Caballito
270000.0,59.0,-34.5951698271,-58.3900615127,Recoleta
120000.0,40.0,-34.557199,-58.480847,Saavedra
151006.93,56.0,-34.6264398,-58.4594193,Flores
105000.0,50.0,-34.6040941,-58.3923691,Centro / Microcentro
67000.0,31.0,-34.6412473,-58.5185294,Liniers
115000.0,39.0,-34.5917998504,-58.4265886534,Palermo
115000.0,72.0,-34.611471,-58.416066,Almagro
195000.0,40.0,-34.5600767,-58.4463618,Belgrano
97800.0,38.0,-34.5780621,-58.4952915,Villa Urquiza
249000.0,83.0,-34.5674017,-58.4424865,Belgrano
105000.0,35.0,-34.586582,-58.4710108,Villa Urquiza
165000.0,87.0,-34.5828157,-58.4219256,Palermo
149000.0,80.0,-34.6116145,-58.4056064,Once
160000.0,73.0,-34.592716,-58.403428,Recoleta
145000.0,52.0,-34.5475074,-58.4842066,Saavedra
115000.0,36.0,-34.597769,-58.42644,Villa Crespo
84000.0,44.0,-34.6207414,-58.4047617,San Cristobal
85000.0,51.0,-34.6287756455,-58.3658953037,Boca
120000.0,47.0,-34.6206226,-58.3684327,San Telmo
200000.0,74.0,-34.5910899,-58.4008309,Barrio Norte
68000.0,45.0,-34.577168,-58.538654,Liniers
84000.0,46.0,-34.607673,-58.389289,Congreso
144500.0,72.0,-34.5965341,-58.3809608,Retiro
200000.0,70.0,-34.5958704,-58.3919534,Barrio Norte
114000.0,57.0,-34.554763,-58.453853,Belgrano
58000.0,39.0,-34.6388382,-58.5290425,Liniers
135000.0,62.0,-34.629853,-58.446472,Caballito
155000.0,50.0,-34.5675735,-58.4711972,Belgrano
77900.0,40.0,-34.614032,-58.419043,Almagro
92000.0,46.0,-34.624797,-58.429758,Caballito
99000.0,60.0,-34.6392485,-58.497526,Villa Luro
80000.0,35.0,-34.606301,-58.43106,Parque Centenario
180000.0,96.0,-34.6031837,-58.4074928,Balvanera
78000.0,36.0,-34.583899,-58.473468,Parque Chas
125000.0,45.0,-34.60808733,-58.43089266,Parque Centenario
142000.0,52.0,-34.591831,-58.422868,Palermo
120000.0,53.0,-34.6200825,-58.3895203,San Cristobal
94900.0,43.0,-34.6128601,-58.4922702,Villa del Parque
146000.0,47.0,-34.5495227,-58.4692294,Nuñez
143000.0,60.0,-34.5957216,-58.4307706,Villa Crespo
59200.0,36.0,,,Parque Patricios
73536.95,42.0,-34.631591,-58.370191,Barracas
115000.0,64.0,-34.632364,-58.467568,Flores
306990.45,75.0,,,Belgrano
73000.0,31.0,-34.6173477,-58.4494039,Caballito
192000.0,83.0,-34.5744172,-58.4374328,Palermo
90000.0,50.0,-34.6214295,-58.3756926,San Telmo
179000.0,78.0,-34.572199,-58.447411,Belgrano
189500.0,87.0,-34.6027891,-58.4250133,Almagro
78000.0,32.0,-34.61335,-58.38465,Monserrat
111810.57,42.0,-34.6176481,-58.4619167,Caballito
102000.0,37.0,-34.556809,-58.457834,Belgrano
105000.0,50.0,-34.6067737,-58.4097289,Balvanera
100000.0,41.0,-34.6286026,-58.4669149,Flores
110000.0,40.0,-34.6212894,-58.420993,Boedo
120000.0,38.0,-34.5789278,-58.4559767,Colegiales
310000.0,91.0,-34.588505,-58.383029,Barrio Norte
149900.0,73.0,-34.598296,-58.387828,Recoleta
151000.0,90.0,-34.58751,-58.510665,Villa Devoto
96000.0,33.0,-34.5711807,-58.4348804,Belgrano
110000.0,55.0,-34.5566182,-58.4793743,Saavedra
139000.0,63.0,-34.6352242,-58.4676975,Flores
140000.0,59.0,-34.5729942,-58.454319,Colegiales
75000.0,44.0,-34.6037137392,-58.3815808896,Floresta
189000.0,70.0,-34.5647507,-58.4891059,Villa Urquiza
259000.0,85.0,-34.5688186,-58.4360816,Palermo
91200.0,37.0,-34.6063416,-58.4464868,Caballito
95000.0,32.0,-34.578139,-58.433336,Palermo
83336.62,42.0,-34.631591,-58.370191,Barracas
119636.0,50.0,,,San Telmo
95000.0,39.0,-34.573846,-58.489902,Villa Urquiza
110000.0,41.0,-34.6134875,-58.4428593,Caballito
119930.0,47.0,-34.6244303,-58.3741828,San Telmo
98000.0,70.0,-34.635741,-58.434139,Parque Chacabuco
155000.0,55.0,-34.622597,-58.4637637,Flores
118110.0,47.0,-34.6244303,-58.3741828,San Telmo
105000.0,35.0,,,Mataderos
123000.0,33.0,-34.5630282576,-58.4398375372,Palermo
90000.0,50.0,-34.6145386963,-58.4762577092,Paternal
240000.0,90.0,-34.62518,-58.463618,Flores
64000.0,33.0,-34.6164426,-58.4002948,Balvanera
295000.0,74.0,-34.6148218,-58.362074,Puerto Madero
78500.0,36.0,-34.597289,-58.489645,Villa del Parque
129500.0,50.0,-34.6299244,-58.4098381,Parque Patricios
82000.0,50.0,-34.6168016,-58.4480741,Caballito
197000.0,76.0,-34.5984584,-58.4123565,Palermo
174900.0,78.0,-34.588316,-58.483926,Villa Urquiza
280000.0,90.0,-34.632304,-58.373396,Barracas
84000.0,37.0,-34.6034502,-58.43508,Parque Centenario
94000.0,34.0,-34.5973812,-58.3798478,Centro / Microcentro
115100.0,34.0,-34.5618075,-58.4674306,Coghlan
88000.0,38.0,-34.602701,-58.4049474,Once
109000.0,39.0,-34.5854783,-58.4418691,Palermo
158000.0,42.0,-34.5772084,-58.4230345,Palermo
